0,141,,,,,,
0,1,81,8,0,1,0,0
0,11,112,8,0,1,0,0
0,20,128,8,0,1,0,0
0,29,50,8,0,1,0,0
0,35,90,8,0,1,0,0
0,42,16,8,0,1,0,0
0,45,64,8,0,1,0,0
0,50,120,8,0,1,0,0
0,61,30,8,0,1,0,0
0,65,112,8,0,1,0,0
0,74,56,8,0,1,0,0
0,82,84,8,0,1,0,0
0,89,48,8,0,1,0,0
0,93,48,8,0,1,0,0
0,97,66,8,0,1,0,0
0,104,77,8,0,1,0,0
0,112,72,8,0,1,0,0
0,119,45,8,0,1,0,0
0,125,80,8,0,1,0,0
0,136,64,8,0,1,0,0
1,2,10000,4,0,0,1,0
1,3,10000,10000,0,0,0,0
1,4,10000,10000,0,0,0,0
1,5,10000,10000,0,0,0,0
1,6,10000,10000,0,0,0,0
1,7,10000,10000,0,0,0,0
1,8,10000,10000,0,0,0,0
1,9,10000,10000,0,0,0,0
1,10,10000,10000,0,0,0,0
2,3,10000,10000,0,0,0,0
2,4,10000,10000,0,0,0,0
2,5,10000,10000,0,0,0,0
2,6,10000,10000,0,0,0,0
2,7,10000,10000,0,0,0,0
2,8,10000,10000,0,0,0,0
2,9,10000,10000,0,0,0,0
2,10,10000,10000,0,0,0,0
2,141,9,4,1,0,0,1
3,141,9,2,1,0,0,1
4,141,9,2,1,0,0,1
5,141,9,2,1,0,0,1
6,141,9,2,1,0,0,1
7,141,9,2,1,0,0,1
8,141,9,2,1,0,0,1
9,141,9,2,1,0,0,1
10,141,9,2,1,0,0,1
11,12,10000,4,0,0,1,0
11,13,10000,10000,0,0,0,0
11,14,10000,10000,0,0,0,0
11,15,10000,10000,0,0,0,0
11,16,10000,10000,0,0,0,0
11,17,10000,10000,0,0,0,0
11,18,10000,10000,0,0,0,0
11,19,10000,10000,0,0,0,0
12,13,10000,10000,0,0,0,0
12,14,10000,10000,0,0,0,0
12,15,10000,10000,0,0,0,0
12,16,10000,10000,0,0,0,0
12,17,10000,10000,0,0,0,0
12,18,10000,10000,0,0,0,0
12,141,14,4,1,0,0,1
13,141,14,2,1,0,0,1
14,141,14,2,1,0,0,1
15,141,14,2,1,0,0,1
16,141,14,2,1,0,0,1
17,141,14,2,1,0,0,1
18,141,14,2,1,0,0,1
19,141,14,2,1,0,0,1
20,21,10000,4,0,0,1,0
20,22,10000,10000,0,0,0,0
20,23,10000,10000,0,0,0,0
20,24,10000,10000,0,0,0,0
20,25,10000,10000,0,0,0,0
20,26,10000,10000,0,0,0,0
20,27,10000,10000,0,0,0,0
20,28,10000,10000,0,0,0,0
21,25,10000,10000,0,0,0,0
21,26,10000,10000,0,0,0,0
21,27,10000,10000,0,0,0,0
21,28,10000,10000,0,0,0,0
21,141,16,4,1,0,0,1
22,141,16,2,1,0,0,1
23,141,16,2,1,0,0,1
24,141,16,2,1,0,0,1
25,141,16,2,1,0,0,1
26,141,16,2,1,0,0,1
27,141,16,2,1,0,0,1
28,141,16,2,1,0,0,1
29,30,10000,4,0,0,1,0
29,31,10000,10000,0,0,0,0
29,32,10000,10000,0,0,0,0
29,33,10000,10000,0,0,0,0
29,34,10000,10000,0,0,0,0
30,32,10000,10000,0,0,0,0
30,33,10000,10000,0,0,0,0
30,141,10,4,1,0,0,1
31,141,10,2,1,0,0,1
32,141,10,2,1,0,0,1
33,141,10,2,1,0,0,1
34,141,10,2,1,0,0,1
35,36,10000,4,0,0,1,0
35,37,10000,10000,0,0,0,0
35,38,10000,10000,0,0,0,0
35,39,10000,10000,0,0,0,0
35,41,10000,10000,0,0,0,0
36,37,10000,10000,0,0,0,0
36,38,10000,10000,0,0,0,0
36,39,10000,10000,0,0,0,0
36,40,10000,10000,0,0,0,0
36,141,15,4,1,0,0,1
37,141,15,2,1,0,0,1
38,141,15,2,1,0,0,1
39,141,15,2,1,0,0,1
41,141,15,2,1,0,0,1
40,141,15,2,1,0,0,1
42,43,10000,10000,0,0,0,0
42,44,10000,10000,0,0,0,0
43,141,8,2,1,0,0,1
44,141,8,2,1,0,0,1
45,46,10000,4,0,0,1,0
45,47,10000,10000,0,0,0,0
45,48,10000,10000,0,0,0,0
45,49,10000,10000,0,0,0,0
46,47,10000,10000,0,0,0,0
46,48,10000,10000,0,0,0,0
46,49,10000,10000,0,0,0,0
46,141,16,4,1,0,0,1
47,141,16,2,1,0,0,1
48,141,16,2,1,0,0,1
49,141,16,2,1,0,0,1
50,51,10000,4,0,0,1,0
50,52,10000,10000,0,0,0,0
50,53,10000,10000,0,0,0,0
50,56,10000,10000,0,0,0,0
50,57,10000,10000,0,0,0,0
50,58,10000,10000,0,0,0,0
50,59,10000,10000,0,0,0,0
50,60,10000,10000,0,0,0,0
51,52,10000,10000,0,0,0,0
51,53,10000,10000,0,0,0,0
51,54,10000,10000,0,0,0,0
51,55,10000,10000,0,0,0,0
51,56,10000,10000,0,0,0,0
51,57,10000,10000,0,0,0,0
51,58,10000,10000,0,0,0,0
51,59,10000,10000,0,0,0,0
51,60,10000,10000,0,0,0,0
51,141,12,4,1,0,0,1
52,141,12,2,1,0,0,1
53,141,12,2,1,0,0,1
56,141,12,2,1,0,0,1
57,141,12,2,1,0,0,1
58,141,12,2,1,0,0,1
59,141,12,2,1,0,0,1
60,141,12,2,1,0,0,1
54,141,12,2,1,0,0,1
55,141,12,2,1,0,0,1
61,62,10000,4,0,0,1,0
61,63,10000,10000,0,0,0,0
61,64,10000,10000,0,0,0,0
62,64,10000,10000,0,0,0,0
62,141,10,4,1,0,0,1
63,141,10,2,1,0,0,1
64,141,10,2,1,0,0,1
65,66,10000,4,0,0,1,0
65,67,10000,10000,0,0,0,0
65,68,10000,10000,0,0,0,0
65,69,10000,10000,0,0,0,0
65,72,10000,10000,0,0,0,0
65,73,10000,10000,0,0,0,0
66,67,10000,10000,0,0,0,0
66,68,10000,10000,0,0,0,0
66,69,10000,10000,0,0,0,0
66,70,10000,10000,0,0,0,0
66,71,10000,10000,0,0,0,0
66,141,14,4,1,0,0,1
67,141,14,2,1,0,0,1
68,141,14,2,1,0,0,1
69,141,14,2,1,0,0,1
72,141,14,2,1,0,0,1
73,141,14,2,1,0,0,1
70,141,14,2,1,0,0,1
71,141,14,2,1,0,0,1
74,75,10000,4,0,0,1,0
74,76,10000,10000,0,0,0,0
74,77,10000,10000,0,0,0,0
74,78,10000,10000,0,0,0,0
74,79,10000,10000,0,0,0,0
75,76,10000,10000,0,0,0,0
75,77,10000,10000,0,0,0,0
75,78,10000,10000,0,0,0,0
75,79,10000,10000,0,0,0,0
75,80,10000,10000,0,0,0,0
75,81,10000,10000,0,0,0,0
75,141,8,4,1,0,0,1
76,141,8,2,1,0,0,1
77,141,8,2,1,0,0,1
78,141,8,2,1,0,0,1
79,141,8,2,1,0,0,1
80,141,8,2,1,0,0,1
81,141,8,2,1,0,0,1
82,83,10000,4,0,0,1,0
82,84,10000,10000,0,0,0,0
82,85,10000,10000,0,0,0,0
82,86,10000,10000,0,0,0,0
82,87,10000,10000,0,0,0,0
83,86,10000,10000,0,0,0,0
83,87,10000,10000,0,0,0,0
83,88,10000,10000,0,0,0,0
83,141,14,4,1,0,0,1
84,141,14,2,1,0,0,1
85,141,14,2,1,0,0,1
86,141,14,2,1,0,0,1
87,141,14,2,1,0,0,1
88,141,14,2,1,0,0,1
89,90,10000,10000,0,0,0,0
89,91,10000,10000,0,0,0,0
89,92,10000,10000,0,0,0,0
90,141,16,2,1,0,0,1
91,141,16,2,1,0,0,1
92,141,16,2,1,0,0,1
93,94,10000,10000,0,0,0,0
93,95,10000,10000,0,0,0,0
93,96,10000,10000,0,0,0,0
94,141,16,2,1,0,0,1
95,141,16,2,1,0,0,1
96,141,16,2,1,0,0,1
97,98,10000,4,0,0,1,0
97,99,10000,10000,0,0,0,0
97,100,10000,10000,0,0,0,0
98,99,10000,10000,0,0,0,0
98,100,10000,10000,0,0,0,0
98,101,10000,10000,0,0,0,0
98,102,10000,10000,0,0,0,0
98,103,10000,10000,0,0,0,0
98,141,11,4,1,0,0,1
99,141,11,2,1,0,0,1
100,141,11,2,1,0,0,1
101,141,11,2,1,0,0,1
102,141,11,2,1,0,0,1
103,141,11,2,1,0,0,1
104,105,10000,4,0,0,1,0
104,106,10000,10000,0,0,0,0
104,107,10000,10000,0,0,0,0
104,108,10000,10000,0,0,0,0
104,109,10000,10000,0,0,0,0
104,110,10000,10000,0,0,0,0
104,111,10000,10000,0,0,0,0
105,106,10000,10000,0,0,0,0
105,107,10000,10000,0,0,0,0
105,108,10000,10000,0,0,0,0
105,109,10000,10000,0,0,0,0
105,141,11,4,1,0,0,1
106,141,11,2,1,0,0,1
107,141,11,2,1,0,0,1
108,141,11,2,1,0,0,1
109,141,11,2,1,0,0,1
110,141,11,2,1,0,0,1
111,141,11,2,1,0,0,1
112,113,10000,4,0,0,1,0
112,114,10000,10000,0,0,0,0
112,115,10000,10000,0,0,0,0
